saussure1	364	독해(문학) Day 364	소연은 복도 전시판 앞에서 봄 하늘 그림을 마무리하고 있었어요.민호가 색종이 상자를 옮기다 팔꿈치로 판 옆을 살짝 건드렸어요.그 바람에 구름 끝에 붙이려던 작은 하늘색 조각이 바닥으로 떨어졌어요.소연은 마지막 한 칸
saussure1	365	독해(비문학) Day 365	학기 마지막 날에는 서랍을 비우기 전에 오늘 꼭 가져갈 것을 먼저 떠올려요.공책과 알림장은 가방 안쪽에 넣고 빌린 책은 따로 눈에 띄게 두어요.그래야 챙길 것과 돌려줄 것을 한눈에 구분할 수 있어요.서랍 안쪽을 볼 
saussure2	1	독해(비문학) Day 1	학교에서 물건을 잃어버리면 먼저 마지막으로 사용한 곳을 차분히 떠올려요.쉬는 시간에 들고 간 자리, 친구에게 보여 준 순간을 순서대로 생각하면 실마리가 보여요.그다음에는 가방 앞주머니와 책상 서랍, 의자 아래처럼 가
saussure2	2	독해(문학) Day 2	비가 그친 뒤 지호는 운동장 옆 얕은 물길에서 종이배를 띄워 보고 싶었어요.지호는 미술 시간에 남은 파란 종이로 배를 접고, 앞쪽에는 짧은 깃발도 달아 두었어요.처음에는 물살이 약해 배가 천천히 앞으로 나가자 지호는
saussure2	3	독해(비문학) Day 3	운동장에 서서 같은 나무를 봐도 하루 동안 그림자 길이는 계속 달라져요.그 까닭은 해가 하늘에서 보이는 자리가 조금씩 달라지기 때문이에요.아침에는 해가 낮은 쪽에 있어서 햇빛이 비스듬히 들어오고, 물체 옆으로 긴 그
saussure2	4	독해(문학) Day 4	과학 시간 뒤 민서는 하늘 관찰판에 해와 구름 조각을 붙이며 마무리하고 있었어요.지원이는 노란 해 조각이 담긴 봉투를 들고 오다가 책상 모서리에 살짝 부딪혔어요.그 순간 가장 위에 있던 작은 해살 조각 하나가 바닥으
saussure2	5	독해(비문학) Day 5	학교 도서관에서 책을 빌릴 때는 먼저 읽고 싶은 주제와 책 이름을 떠올리면 찾기 쉬워요.책등의 번호와 안내 표지를 보고 알맞은 책장 칸으로 가면 같은 종류의 책을 빨리 찾을 수 있어요.책을 꺼낸 뒤에는 제목과 지은이
saussure2	6	독해(문학) Day 6	비가 오기 시작하자 수아와 지호는 도서관에서 빌린 책을 품에 안고 현관 쪽으로 서둘렀어요.그때 수아가 책 사이에 끼워 둔 파란 책갈피 하나가 바람을 타고 복도 끝으로 미끄러져 갔어요.수아는 책을 떨어뜨릴까 봐 한 손
saussure2	7	독해(비문학) Day 7	학교 앞길을 건널 때는 먼저 횡단보도 앞에서 발을 멈추고 주변을 살펴야 해요.신호가 바뀌어도 바로 뛰어들지 말고 왼쪽과 오른쪽을 차례로 본 뒤 다시 왼쪽을 확인해요.차가 멀리 있는 것처럼 보여도 빠르게 다가올 수 있
saussure2	8	독해(문학) Day 8	비가 그친 뒤 교실 창가에는 소연과 지후가 만든 무지개 게시판이 말라 가고 있었어요.소연이는 파란 띠를 한 줄 더 붙이려다가 맨 아래에 있던 작은 조각 하나가 사라진 것을 발견했어요.지후는 아까 물기를 닦으려고 창문
saussure2	9	독해(비문학) Day 9	미술 시간에 공용 풀과 가위를 쓰고 나면 먼저 내 자리와 옆자리를 함께 살펴야 해요.도구를 쓰는 동안 뚜껑이나 작은 종이 조각이 책 밑으로 굴러 들어갈 수 있기 때문이에요.내가 꺼낸 물건인지 빌린 물건인지 헷갈리면 
saussure2	10	독해(문학) Day 10	체육 수업이 끝난 뒤 지안은 운동장 끝 벤치에 앉아 파란 수첩을 가방에 넣고 있었어요.그때 민호가 빌려 갔던 연필을 돌려주려고 다가오다가 벤치 아래에 있던 작은 이름표 조각 하나를 발견했어요.지안은 그 조각이 아침에
saussure2	11	독해(비문학) Day 11	공원에서 돗자리를 걷기 전에 민호네 모둠은 먼저 가져온 물건을 한곳에 모아 보기로 했다.물병, 간식 통, 손수건처럼 다시 가져가야 할 것은 돗자리 가장자리부터 차례로 세었다.바람에 굴러간 종이컵이나 과자 봉지는 모둠
saussure2	12	독해(문학) Day 12	수업이 끝난 뒤 지우와 서현은 운동장 벤치에 앉아 미술 시간에 쓴 파란 손수건을 접고 있었다.그때 서현이 손수건을 가방에 넣으려다가 묶인 이름표 한쪽이 바람에 들려 툭 떨어졌다.지우는 이름표 조각이 벤치 밑으로 바로
saussure2	13	독해(비문학) Day 13	미술 시간이 끝나자 2학년 1반은 공용 색종이 상자를 정리하기로 했다.먼저 아이들은 큰 조각과 잘게 남은 조각을 나누어 책상 가운데에 모았다.한 장을 다 쓰지 않은 색종이는 다시 쓸 수 있으므로 구겨지지 않게 펴서 
saussure2	14	독해(문학) Day 14	소풍 준비를 마친 뒤 지안과 서우는 교실 뒤 전시판에 붙일 파란 새 그림을 살펴보고 있었다.그때 서우가 그림을 들다가 새 꼬리 한쪽이 살짝 들리며 바닥으로 떨어졌다.지안은 조각이 책상 다리 쪽으로 미끄러졌을지, 바람
saussure2	15	독해(비문학) Day 15	과학 시간 뒤에 2학년 2반은 창가 화분에 물을 주고 자리를 정리했다.먼저 물뿌리개와 관찰 공책, 작은 받침대를 창가 앞에 모아 놓고 무엇부터 볼지 정했다.지호는 잎이 마른 곳과 젖은 곳을 나누어 보며 같은 물을 한
saussure2	16	독해(문학) Day 16	서윤은 교실 뒤 전시판 앞에서 연 꼬리 한쪽을 들고 그림을 맞춰 보고 있었다.그때 민지가 지나가다 바람이 들어오며 꼬리 끝 조각 하나가 바닥으로 미끄러지는 것을 함께 보았다.서윤은 조각이 멀리 가지 않았을 거라 생각
saussure2	17	독해(비문학) Day 17	아침마다 2학년 2반에서는 준비표로 가방 안을 한 번 더 살핀다.먼저 준비표를 책상 위에 펴 두고 오늘 쓸 공책, 필통, 숙제 봉투를 차례대로 짚어 본다.가방 안이 어지러우면 물건이 있어도 못 본 척 지나치기 쉬워서
saussure2	18	독해(문학) Day 18	소라는 도서관 창가 자리에서 읽던 책 사이에 파란 책갈피를 끼워 두고 정리판을 보고 있었다.그때 옆자리의 민재가 일어나며 의자가 살짝 밀렸고, 책갈피 끝 조각 하나가 바닥으로 스르르 떨어졌다.소라는 조각이 멀리 가지
saussure2	19	독해(비문학) Day 19	2학년 1반에서는 긴 활동이 있는 날이면 준비표를 먼저 펼쳐 놓고 필요한 물건을 하나씩 살핀다. 민수는 준비표를 보며 색연필, 풀, 사인펜이 모두 가방 앞주머니에 있는지 차례로 확인한다. 가방 속이 복잡하면 바로 손
saussure2	20	독해(문학) Day 20	수아는 운동장 가장자리 벤치에 앉아 체육 시간에 쓸 파란 손수건을 접고 있었다. 그런데 바람이 갑자기 세게 불더니 손수건 한쪽 끝에 붙어 있던 작은 종이 이름표가 휙 떨어졌다. 수아는 이름표가 멀리 날아가지 않았을 
saussure2	21	독해(비문학) Day 21	2학년 1반에서는 이동 수업이 있는 날이면 줄서기 표식을 먼저 보고 자기 자리를 확인한다. 민아는 표식을 보며 맨 앞과 맨 뒤를 구분하고, 자기 번호가 적힌 칸에 조용히 선다. 자리가 헷갈리면 앞사람 어깨를 넘겨 보
saussure2	22	독해(문학) Day 22	유진은 운동장 가장자리 벤치에 앉아 체육 시간에 쓸 초록 응원수건을 접고 있었다. 그런데 바람이 갑자기 세게 불더니 수건 끝에 붙어 있던 작은 종이 이름표가 휙 떨어졌다. 유진은 조각이 멀리 가지 않았을 거라고 생각
saussure2	23	독해(비문학) Day 23	학교 앞 작은 공원은 쉬는 시간이 끝난 뒤에도 동네 사람들이 함께 쓰는 곳이다. 그래서 공원에 들어가면 먼저 걷는 속도를 늦추고, 벤치와 화단 가까이에서는 목소리도 조금 낮춘다. 큰 소리로 떠들면 쉬고 있는 사람이나
saussure2	24	독해(문학) Day 24	수업이 끝난 뒤 하린은 복도 끝 전시판 앞에서 과학 발표 카드들을 정리하고 있었다. 그런데 마지막 카드를 꺼내는 순간, 카드 아래에 붙어 있던 작은 파란 제목표 조각이 바닥으로 미끄러져 떨어졌다. 하린은 곧바로 허리
saussure2	25	독해(비문학) Day 25	우리 반은 쉬는 시간 뒤에 함께 하던 보드게임을 꼭 차례대로 정리합니다. 먼저 상자 겉면의 그림 목록을 보고 말판, 카드, 말, 주사위가 빠짐없이 있는지 차례로 셉니다. 조각이 섞였을 때는 급하게 손부터 넣지 말고 
saussure2	26	독해(문학) Day 26	수업이 끝난 뒤 민지는 복도 끝 전시판 앞에서 과학 그림 카드를 한 장씩 정리하고 있었습니다. 그런데 마지막 카드를 들자 카드 옆에 붙어 있던 노란 테두리표 조각 하나가 갑자기 바닥으로 미끄러져 떨어졌습니다. 민지는
saussure2	27	독해(비문학) Day 27	우리 반은 과학 시간에 식물 관찰표를 쓸 때 차례를 먼저 정해 둡니다. 먼저 화분 이름표와 날짜 칸을 보고 오늘 살필 화분을 틀리지 않게 고릅니다. 그런 다음 줄기 높이, 잎 수, 흙의 마름 정도처럼 서로 다른 항목
saussure2	28	독해(문학) Day 28	미술 전시를 끝내고 교실에 남은 하람은 창가 게시판 앞에서 제목표 줄을 바로 세우고 있었습니다. 그런데 마지막 줄을 맞추려는 순간, 노란 테두리 조각 하나가 바람을 타고 발끝 쪽 타일 사이로 미끄러졌습니다. 하람은 
saussure2	29	독해(비문학) Day 29	우리 반은 아침에 준비물을 챙길 때 그림 확인표를 먼저 꺼내 봅니다. 확인표에는 책, 공책, 필통, 숙제 봉투처럼 꼭 필요한 것이 차례대로 적혀 있어서 무엇부터 넣어야 할지 바로 알 수 있습니다. 먼저 큰 책과 공책
saussure2	30	독해(문학) Day 30	서윤은 운동장 옆 복도에서 편지 상자 꾸미기에 쓸 파란 봉투를 두 손에 모아 들고 있었습니다. 집에 가기 전에 봉투 수를 다시 세어 보려던 순간, 맨 위에 있던 작은 이름표 조각 하나가 바람을 타고 발밑으로 미끄러졌
saussure2	31	독해(비문학) Day 31	체육 시간이 있는 날에는 체육관으로 가기 전에 준비표를 한 번 먼저 확인합니다. 준비표에는 운동화 주머니, 물병, 땀수건, 기록 카드처럼 꼭 필요한 것이 순서대로 적혀 있어 빠뜨린 물건을 바로 알아차릴 수 있습니다.
saussure2	32	독해(문학) Day 32	민지는 복도 창가에서 전시판에 붙일 파란 테두리 종이를 두 손으로 받치고 있었습니다. 집에 가기 전에 제목 줄을 한 번 더 눌러 보려던 순간, 맨 끝에 있던 작은 테두리 조각 하나가 바람에 밀려 바닥으로 미끄러졌습니
saussure2	33	독해(비문학) Day 33	체험학습이 있는 날에는 교실을 나서기 전에 준비표를 먼저 펴 봅니다. 준비표에는 모자, 물병, 필통, 이름표처럼 꼭 챙겨야 할 것이 차례대로 적혀 있습니다. 먼저 큰 물건을 가방 바깥칸에 넣고, 자주 꺼낼 것은 손에
saussure2	34	독해(문학) Day 34	수아는 복도 창가에서 전시판에 붙일 파란 제목표를 두 손으로 받치고 있었습니다. 집에 가기 전에 테두리를 한 번 더 눌러 보려던 순간, 맨 끝에 붙어 있던 작은 조각 하나가 바람에 밀려 바닥으로 미끄러졌습니다. 수아
saussure2	35	독해(비문학) Day 35	공원에 가면 먼저 우리가 함께 쓰는 자리가 어떤 곳인지 둘러봅니다. 벤치, 놀이터, 산책길은 여러 사람이 차례로 쓰는 곳이라 내 물건을 넓게 펼쳐 두면 다른 사람이 지나가기 어렵습니다. 그래서 돗자리나 가방은 길에서
saussure2	36	독해(문학) Day 36	하린은 복도 창가에서 전시판에 붙일 초록 표지 조각을 두 손으로 누르고 있었습니다. 집에 가기 전에 가장자리만 한 번 더 눌러 보려던 순간, 맨 아래에 붙어 있던 작은 조각 하나가 바람에 밀려 바닥 쪽으로 미끄러졌습
saussure2	37	독해(비문학) Day 37	과학 관찰 시간이 있는 날에는 교실을 나서기 전에 관찰표를 먼저 펼쳐 봅니다. 관찰표에는 돋보기, 연필, 관찰 공책, 식물 이름표처럼 꼭 챙겨야 할 것이 차례대로 적혀 있습니다. 먼저 자주 쓰는 연필과 돋보기를 앞주
saussure2	38	독해(문학) Day 38	가은은 복도 창가에서 전시판에 붙일 파란 강 조각을 두 손으로 받치고 있었습니다. 집에 가기 전에 가장자리만 한 번 더 눌러 보려던 순간, 맨 아래에 붙어 있던 작은 조각 하나가 바람에 밀려 바닥 쪽으로 미끄러졌습니
saussure2	39	독해(비문학) Day 39	급식 도우미를 맡은 날에는 배식대에 서기 전에 준비표를 먼저 봅니다. 준비표에는 모자 쓰기, 손 씻기, 앞치마 묶기, 국자 놓기처럼 바로 해야 할 일이 순서대로 적혀 있습니다. 먼저 손을 깨끗이 씻고 모자와 앞치마를
saussure2	40	독해(문학) Day 40	하린은 복도 끝 전시판에서 봄 마을 그림의 하늘색 지붕 조각을 두 손으로 누르고 있었습니다. 집에 가기 전에 모서리만 한 번 더 눌러 보려던 순간, 아래쪽에 붙어 있던 작은 조각 하나가 바람에 밀려 바닥 쪽으로 미끄
saussure2	41	독해(비문학) Day 41	관찰 활동을 맡은 날에는 창가에 가기 전에 준비판을 먼저 봅니다. 준비판에는 돋보기 챙기기, 연필 세우기, 기록지 펴기, 자리에 줄 서기처럼 바로 해야 할 일이 순서대로 적혀 있습니다. 먼저 돋보기와 연필을 손에 쥐
saussure2	42	독해(문학) Day 42	서아는 복도 창가 전시판에서 무지개 그림의 파란 빗줄기 조각을 두 손으로 누르고 있었습니다. 집에 가기 전에 모서리만 한 번 더 눌러 보려던 순간, 아래쪽 종이 한 칸이 살짝 들리며 조각 하나가 발끝 앞으로 미끄러졌
saussure2	43	독해(비문학) Day 43	체험학습 날에는 버스에 오르기 전에 이름표와 물병, 모둠 번호를 차례로 확인합니다. 준비판에는 이름표 가슴에 달기, 물병 뚜껑 잠그기, 모둠 줄에 서기, 손을 비우기처럼 바로 해야 할 일이 적혀 있습니다. 먼저 이름
saussure2	44	독해(문학) Day 44	민서는 복도 전시판에서 여름 바다 그림의 하얀 돛 조각을 두 손으로 누르고 있었습니다. 집에 가기 전에 모서리만 한 번 더 살피려던 순간, 바람이 스치며 돛 끝의 작은 조각 하나가 발끝 옆으로 미끄러졌습니다. 민서는
saussure2	45	독해(비문학) Day 45	모둠 실험을 하는 날에는 과학실 문 앞에서 준비 상자를 먼저 열어 봅니다. 상자 안에는 기록판 연필 작은 자 관찰표처럼 바로 써야 할 것이 순서대로 들어 있습니다. 먼저 관찰표 이름칸을 펴 두고 연필 끝이 닳지 않았
saussure2	46	독해(문학) Day 46	하린은 복도 전시판에서 바람개비 그림의 파란 날개 조각을 손바닥으로 살짝 누르고 있었습니다. 수업이 끝나기 전에 모서리만 한 번 더 살피려던 순간, 조각 끝이 들리며 작은 파란 조각 하나가 발앞으로 또르르 굴렀습니다
saussure2	47	독해(비문학) Day 47	공원에서 함께 쓰는 자리는 들어가기 전에 먼저 살펴야 합니다. 벤치나 돗자리 가까이 가면 다른 사람이 쉬고 있는지, 통로가 막히지 않는지부터 봅니다. 자리가 비어 보여도 가방이나 물병이 놓여 있으면 누가 잠깐 자리를
saussure2	48	독해(문학) Day 48	다은은 복도 전시판에서 하늘 그림의 파란 구름 조각을 손끝으로 살짝 누르고 있었습니다. 집에 가기 전에 모서리만 한 번 더 살피려던 순간, 구름 끝의 작은 조각 하나가 바닥 쪽으로 미끄러졌습니다. 다은은 얼른 집으려
saussure2	49	독해(비문학) Day 49	교실에서 공용 태블릿을 쓸 때는 켜기 전에 먼저 모둠 번호와 기기 번호가 맞는지 확인합니다. 번호가 다르면 저장한 자료가 섞이거나 충전 자리를 찾을 때 헷갈릴 수 있기 때문입니다. 화면이 켜지지 않으면 버튼을 여러 
saussure2	50	독해(문학) Day 50	도윤은 과학 전시판 앞에서 토성 그림 둘레의 은색 고리 조각을 손바닥으로 살짝 받치고 있었습니다. 집에 가기 전에 끝선만 한 번 더 보려던 순간, 고리 한쪽의 좁은 조각이 전시판 밑으로 미끄러져 내려갔습니다. 도윤은
saussure2	51	독해(비문학) Day 51	과학 시간에 모둠 관찰 상자를 꺼낼 때는 먼저 이름표와 모둠 번호가 맞는지 확인합니다.겉모양이 비슷해 보여도 번호가 다르면 준비한 재료가 섞여 다른 모둠이 곤란해질 수 있습니다.뚜껑이 바로 열리지 않으면 세게 잡아당
saussure2	52	독해(문학) Day 52	하람은 복도 전시판에서 파란 리본 끝을 손끝으로 살짝 누르고 있었습니다.집에 가기 전에 테두리를 한 번 더 살피던 순간, 리본 아래쪽의 작은 조각 하나가 바닥 쪽으로 미끄러졌습니다.하람은 바로 집으려다 더 멀리 갈까
saussure2	53	독해(비문학) Day 53	행사 준비 시간에 모둠 안내판 바구니를 꺼낼 때는 먼저 바구니 앞면의 모둠 이름과 안쪽 목록표가 같은지 확인합니다.바구니 겉면만 보고 들고 가면 다른 모둠의 끈과 이름표가 섞여 일이 늦어질 수 있습니다.책상 위가 좁
saussure2	54	독해(문학) Day 54	윤서는 복도 전시판에 붙인 푸른 바다 그림을 올려다보다가 구름 모양 제목표 한쪽이 들린 것을 보았습니다.집에 가기 전에 마지막으로 테두리를 누르던 참이라 작은 종이 조각 하나가 바닥 가까이 미끄러져 내려가는 것도 함
saussure2	55	독해(비문학) Day 55	교실에서 준비물을 자주 빠뜨린다면 수업 전에 메모판을 먼저 보는 습관이 도움이 됩니다.메모판에는 오늘 꼭 챙길 책, 공책, 필통처럼 잊기 쉬운 물건을 짧게 적어 둡니다.한꺼번에 여러 줄을 훑기보다 맨 위부터 한 줄씩
saussure2	56	독해(문학) Day 56	예지는 복도 전시판에 붙인 봄길 그림을 보다가 파란 길 조각 하나가 아래로 들린 것을 발견했습니다.집에 가기 전에 제목표를 눌러 보던 참이라 조각 끝이 살짝 흔들리는 모습도 또렷이 눈에 들어왔습니다.예지는 바로 떼어
saussure2	57	독해(비문학) Day 57	복도에서 줄을 설 때는 앞사람과 너무 붙지 말고 한 걸음쯤 간격을 두는 편이 좋습니다.앞사람의 가방이 흔들릴 만큼 가까이 서면 줄이 갑자기 멈출 때 서로 부딪치기 쉽기 때문입니다.그래서 바닥 표식을 보면 자리를 더 
saussure2	58	독해(문학) Day 58	서윤은 운동장 가장자리에서 연날리기 그림을 정리하다가 파란 구름 조각 하나가 바람에 날려 간 것을 보았습니다.집에 가기 전에 제목표를 다시 누르던 참이라 조각이 펄럭이며 화단 쪽으로 미끄러지는 모습이 또렷하게 눈에 
saussure2	59	독해(비문학) Day 59	과학 시간에 돋보기와 자석 막대를 여러 모둠이 함께 쓴다면, 시작 전에 도구 상자부터 차례로 펼쳐 보는 습관이 필요합니다.상자 이름표와 안쪽 칸 수를 먼저 보면, 들어 있어야 할 물건이 무엇인지 금방 떠올릴 수 있습
saussure2	60	독해(문학) Day 60	지우는 미술 전시판 앞에서 초록 지도 조각 하나가 모서리에서 들려 있는 것을 먼저 알아차렸습니다.수업이 끝나기 전에 제목표를 반듯하게 누르던 참이라 조각 끝이 바람에 살짝 떨리는 모습도 또렷하게 보였습니다.지우는 바
saussure2	61	독해(비문학) Day 61	간식이 끝난 뒤 교실 분류 상자에 빈 용기와 종이를 넣을 때는 먼저 안에 남은 것을 비웠는지 살피는 편이 좋습니다.겉모양만 보고 바로 넣으면 먹다 남은 가루나 젖은 휴지가 함께 들어가 다른 물건까지 더러워질 수 있습
saussure2	62	독해(문학) Day 62	다은은 복도 전시판 앞에서 파란 지도 조각 하나가 모서리에서 들려 있는 것을 먼저 알아차렸습니다.청소가 끝나기 전에 제목표를 반듯하게 눌러 보던 참이라 조각 끝이 바람에 살짝 떨리는 모습도 또렷하게 눈에 들어왔습니다
saussure2	63	독해(비문학) Day 63	학교에서 집으로 돌아온 뒤 숙제를 시작하려면 먼저 메모판에 적어 둔 할 일을 차례대로 읽는 습관이 필요합니다.메모판을 보기 전에 연필과 공책을 한쪽에 모아 두면 필요한 것이 빠졌는지 더 빨리 알 수 있습니다.해야 할
saussure2	64	독해(문학) Day 64	서연은 복도 전시판 앞에서 파란 이름표 조각 하나가 아래쪽 모서리에서 살짝 들린 것을 먼저 보았습니다.청소를 마치고 그림 가장자리를 눌러 보던 참이라 조각 끝이 흔들리는 모양이 더 또렷하게 눈에 들어왔습니다.서연은 
saussure2	65	독해(비문학) Day 65	학교에서 집에 온 뒤 다음 날 과학 수업 준비를 하려면 먼저 준비표를 펼쳐 적힌 물건을 순서대로 읽어야 합니다.준비표를 보기 전에 책상 위를 비우고 필통과 가방을 가까이 놓으면 필요한 물건이 빠졌는지 훨씬 빨리 살필
saussure2	66	독해(문학) Day 66	하린은 도서관 창가 자리에서 읽던 책을 덮다가 파란 책갈피 끝이 책상 아래로 미끄러져 떨어지는 것을 보았습니다.비가 오기 전에 빌린 책이라 종이가 젖을까 걱정되어 바로 손을 뻗고 싶었지만, 어디로 굴러갔는지 먼저 눈
saussure2	67	독해(비문학) Day 67	과학 시간에 모둠 실험을 준비하려면 먼저 실험표를 펼쳐 필요한 도구 이름을 위에서부터 차례대로 읽어야 합니다.실험표를 보기 전에 책상 한쪽을 비우고 관찰 공책과 연필을 가까이 놓으면 준비가 어디까지 되었는지 훨씬 빨
saussure2	68	독해(문학) Day 68	가은은 교실 창가 전시판 앞에서 파란 바람개비 날개 조각 하나가 아래쪽에서 들린 것을 먼저 보았습니다.청소를 마치고 전시판 가장자리를 누르던 참이라 조각 끝이 흔들리는 모양이 더 또렷하게 눈에 들어왔습니다.가은은 바
saussure2	69	독해(비문학) Day 69	모둠 발표를 준비할 때는 먼저 발표 바구니를 가운데에 놓고 준비표를 펼쳐 도구 이름을 위에서부터 차례로 읽어야 합니다.색펜, 이름표 카드, 집게처럼 쓰임이 다른 것은 순서대로 꺼내 왼쪽과 오른쪽에 나누어 두면 빠진 
saussure2	70	독해(문학) Day 70	지아는 복도 전시판 앞에서 파란 고래 꼬리 조각 한쪽이 아래로 들린 것을 먼저 보았습니다.청소를 마치고 전시판 가장자리를 손바닥으로 눌러 보던 참이라 반짝이는 종이 끝이 더 또렷하게 눈에 들어왔습니다.지아는 바로 떼
saussure2	71	독해(비문학) Day 71	주말에 공원에서 돗자리를 펴기 전에는 먼저 안내판을 보고 앉아도 되는 곳인지 살펴야 합니다.잔디가 젖었거나 다른 가족의 자리가 가까우면 조금 더 걷더라도 빈 곳을 다시 찾는 편이 서로 덜 불편합니다.자리를 정한 뒤에
saussure2	72	독해(문학) Day 72	정우는 복도 전시판 앞에서 파란 우산 손잡이 조각 하나가 아래로 비뚤어진 것을 먼저 보았습니다.비 오는 날 그림을 살피며 지나가던 참이라 젖은 발자국 옆에 작은 종이 끝이 반짝이는 모양도 함께 눈에 들어왔습니다.정우
saussure2	73	독해(비문학) Day 73	주말 체험 수업에서 모둠 화분을 운동장 쪽 관찰대까지 옮길 때는 먼저 이동 길에 물웅덩이나 가방이 없는지 살펴야 합니다.길이 좁거나 미끄러운 곳이 보이면 화분을 든 채 지나가기보다 잠시 내려놓고 돌아가는 길을 다시 
saussure2	74	독해(문학) Day 74	민서는 복도 전시판 아래에서 파란 기차 창문 조각 하나가 바닥에 비스듬히 기대어 있는 것을 먼저 보았습니다.아침에 붙여 둔 그림이라 다른 조각까지 흔들렸을까 봐 민서는 바닥만 줍기보다 전시판 가장자리와 제목표 선을 
saussure2	75	독해(비문학) Day 75	모둠 발표를 다른 교실에서 할 날에는 먼저 준비표를 펴고 큰 자료부터 빠짐없이 세어 보아야 합니다.그다음에는 제목 카드와 설명 쪽지처럼 작고 가벼운 것을 큰 판 사이에 끼워 두면 이동할 때 흩어질 일을 줄일 수 있습
saussure2	76	독해(문학) Day 76	지우는 도서관 창가 자리에서 읽던 책을 덮다가 파란 책갈피가 바닥 쪽으로 미끄러져 내려간 것을 보았습니다.책갈피가 얇아 금방 사라질까 봐 지우는 자리만 뒤지지 않고 창틀 아래와 의자 다리 옆, 읽던 책 사이를 차례로
saussure2	77	독해(비문학) Day 77	운동장 활동이 끝나면 공 바구니를 창고로 옮기기 전에 먼저 바닥에 남은 공이 몇 개인지 큰 공부터 세어 보아야 합니다.고깔이나 줄표지가 섞여 있으면 공만 먼저 넣지 말고 다른 도구를 한쪽에 모아 두어야 다시 찾는 일
saussure2	78	독해(문학) Day 78	가은은 복도 전시판 앞에서 초록 행성 띠 조각 하나가 바닥 가까운 틈에 비스듬히 걸린 것을 먼저 보았습니다.아침에 붙인 그림이라 다른 조각도 느슨해졌을까 봐 가은은 떨어진 것만 들기보다 제목표 아래와 판 가장자리, 
saussure2	79	독해(비문학) Day 79	실험 활동이 끝나면 돋보기와 자석을 바로 상자에 넣기보다 먼저 실험대에 남은 물건을 큰 것부터 차례로 모아 보아야 합니다.기록판 사이에 종이 쪽지나 연필이 끼어 있으면 작은 물건을 한쪽 쟁반에 모아 두어야 다시 찾는
saussure2	80	독해(문학) Day 80	민서는 복도 전시판 앞에서 파란 강물 조각 하나가 제목표 아래 틈에 비스듬히 걸린 것을 먼저 보았습니다.아침에 붙인 전시라 다른 조각도 들떴을까 봐 민서는 떨어진 것만 들기보다 판 가장자리와 다리 옆, 바닥 가까운 
saussure2	81	독해(비문학) Day 81	복도로 이동하는 시간이 되면 줄 앞과 줄 끝을 정하고, 사이 간격을 얼마나 띄울지 확인해야 합니다.공책이나 색연필이 떨어질 것 같으면 가방에 넣거나 책상 위에 두어야 이동 중에 뒤를 돌아보는 일이 줄어듭니다.맨 앞에
saussure2	82	독해(문학) Day 82	지유는 도서관 안내판 앞에서 파란 책띠 조각 하나가 제목표 아래 모서리에 비스듬히 걸린 것을 먼저 보았습니다.아침에 붙인 안내판이라 다른 조각도 느슨해졌을까 봐 지유는 떨어진 것만 집지 않고 판 가장자리와 선반 옆,
saussure2	83	독해(비문학) Day 83	모둠 준비 바구니를 옮길 때는 먼저 준비표를 보며 안에 들어 있어야 할 물건을 한 줄씩 확인합니다.가위나 풀처럼 쓰고 바로 다시 넣어야 하는 물건은 꺼낸 자리와 넣을 자리를 함께 정해 두면 중간에 다른 곳으로 새지 
saussure2	84	독해(문학) Day 84	소라는 복도 끝 전시판 앞에서 파란 연 깃발 조각이 아래로 비뚤어져 떨어진 것을 보았습니다.아침에 붙였던 자리라 종이가 구겨질까 봐 소라는 곧바로 손을 뻗지 않고 조각이 떨어진 자리와 바닥 가까운 틈을 먼저 눈으로 
saussure2	85	독해(비문학) Day 85	모둠 화분에 물을 줄 때는 먼저 이름표와 관찰표를 보고 오늘 물을 주는 차례인지 확인해야 합니다.물통을 바로 기울이기 전에 흙이 이미 젖어 있는지, 잎이 아래로 눕지 않았는지, 화분 받침이 제자리에 있는지도 함께 봐
saussure2	86	독해(문학) Day 86	민서는 복도 끝 전시판 앞에서 파란 고리 조각이 아래로 살짝 들린 것을 보았습니다.아침에 급히 붙였던 자리라 종이가 더 찢어질까 봐 민서는 바로 누르지 않고 조각 아래 틈과 전시판 옆 모서리를 먼저 눈으로 따라가 보
saussure2	87	독해(비문학) Day 87	학교에서 만들기 발표를 앞두면 바로 상자를 열기보다 준비표를 먼저 펴고 오늘 쓸 재료와 남은 것을 나누어 살펴야 합니다.준비표를 보며 이름표, 가위, 풀, 색종이가 모두 있는지 확인하면 다시 자리에서 일어나는 일을 
saussure2	88	독해(문학) Day 88	수아는 과학 전시판 앞에서 파란 행성 고리 조각 하나가 설명 카드 아래 틈에 비스듬히 걸린 것을 먼저 보았습니다.막 쉬는 시간이 끝나 누군가 스치며 더 밀렸을까 걱정되었지만 수아는 바로 누르지 않고 판 가장자리와 받
saussure2	89	독해(비문학) Day 89	체험학습을 나가는 날에는 가방을 닫기 전에 준비판부터 펼쳐 보는 편이 훨씬 안전합니다. 준비판에는 물통, 모자, 손수건처럼 먼저 넣을 것과 마지막에 넣을 것이 나뉘어 적혀 있습니다. 이 순서를 따르지 않으면 이미 넣
